Charter Date,Vessel Type,Charter Price ($/day),Duration (days),LNG Capacity (m),LPG Capacity (m),Cargo Capacity (DWT),Container Capacity (TEU),Size Category,Cargo Type,Vessel Length (m),Vessel breadth (m),Fuel Cost ($/liter),Age_of_Vess
2023-02-19,Container Ship,22799,160,,,,12687.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,383,31,0.77,3
2023-04-10,Bulk Carrier,25496,260,,,187691.0,,Capesize,Coal,143,37,0.74,9
2023-12-09,LPG Carrier,29775,88,,28302.0,,,Typical LPG Carrier,Liquified Petroleum Gas,134,18,0.63,13
2023-09-07,Bulk Carrier,24330,245,,,65307.0,,Handymax/Supramax,Coal,157,38,0.73,5
2022-11-10,LPG Carrier,28260,394,,68670.0,,,Typical LPG Carrier,Liquified Petroleum Gas,181,24,0.63,11
2022-03-03,LPG Carrier,20278,105,,19010.0,,,Typical LPG Carrier,Liquified Petroleum Gas,170,33,0.53,11
2023-08-25,Container Ship,12707,444,,,,7202.0,Panamax Ships,Machinery,241,49,0.79,11
2022-06-29,Container Ship,34811,374,,,,4727.0,Feedermax Ships,Consumer Goods,243,33,0.71,14
2023-07-02,LPG Carrier,24477,82,,73244.0,,,Typical LPG Carrier,Liquified Petroleum Gas,157,30,0.68,18
2022-07-25,Tanker,44340,112,,,250891.0,,Panamax,Refined Products,74,59,0.51,18
2023-05-29,LPG Carrier,35944,133,,14178.0,,,Typical LPG Carrier,Liquified Petroleum Gas,107,33,0.61,16
2022-12-24,Bulk Carrier,22554,257,,,167810.0,,Handymax/Supramax,Iron Ore,144,34,0.63,14
2023-03-31,LPG Carrier,39675,223,,27269.0,,,Typical LPG Carrier,Liquified Petroleum Gas,197,29,0.6,18
2021-11-23,LNG Carrier,29207,438,117346.0,,,,Typical LNG Carrier,Liquified Natural Gas,290,47,0.8,7
2022-07-02,LNG Carrier,37731,140,134564.0,,,,Typical LNG Carrier,Liquified Natural Gas,262,45,0.58,2
2022-12-13,LPG Carrier,32393,117,,56079.0,,,Typical LPG Carrier,Liquified Petroleum Gas,181,21,0.63,5
2021-11-08,LPG Carrier,26130,191,,41958.0,,,Typical LPG Carrier,Liquified Petroleum Gas,126,21,0.61,1
2022-11-23,Bulk Carrier,29963,383,,,89139.0,,Handymax/Supramax,Iron Ore,163,44,0.57,2
2022-12-22,Bulk Carrier,10955,387,,,50867.0,,Handysize,Coal,247,21,0.74,10
2022-09-09,Bulk Carrier,23037,122,,,146556.0,,Panamax,Coal,230,54,0.51,17
2023-04-16,Container Ship,25921,372,,,,9102.0,Feeder Ships,Consumer Goods,252,46,0.77,5
2022-11-30,LNG Carrier,47406,298,112016.0,,,,Typical LNG Carrier,Liquified Natural Gas,201,40,0.69,15
2023-10-31,Tanker,36626,345,,,272730.0,,Aframax,Refined Products,249,57,0.5,7
2021-05-18,LNG Carrier,32197,54,115686.0,,,,Typical LNG Carrier,Liquified Natural Gas,232,46,0.66,6
2022-03-16,LPG Carrier,37220,393,,33424.0,,,Typical LPG Carrier,Liquified Petroleum Gas,201,32,0.53,6
2023-10-08,Bulk Carrier,26991,87,,,50474.0,,Capesize,Iron Ore,187,39,0.53,7
2021-06-01,Container Ship,23520,306,,,,12424.0,Post-Panamax Ships,Apparel,353,55,0.62,8
2021-05-04,LNG Carrier,49646,162,144492.0,,,,Typical LNG Carrier,Liquified Natural Gas,300,47,0.67,11
2022-04-12,Tanker,37107,430,,,165444.0,,Aframax,Refined Products,166,42,0.65,14
2023-03-18,LPG Carrier,26078,124,,36146.0,,,Typical LPG Carrier,Liquified Petroleum Gas,219,15,0.66,3
2024-01-27,Container Ship,12512,115,,,,5572.0,Feedermax Ships,Electronics,359,47,0.73,18
2022-05-08,Bulk Carrier,19321,336,,,21783.0,,Capesize,Iron Ore,128,57,0.54,12
2022-06-20,Bulk Carrier,22816,272,,,71853.0,,Handymax/Supramax,Coal,169,58,0.68,15
2023-01-05,Tanker,27005,241,,,253916.0,,Panamax,Crude Oil,145,64,0.74,14
2023-04-15,Tanker,37960,419,,,377939.0,,MR,Refined Products,205,42,0.71,12
2022-02-03,Tanker,47378,401,,,361768.0,,Handysize,Refined Products,266,61,0.5,9
2023-04-24,Container Ship,12185,124,,,,8601.0,Feeder Ships,Apparel,200,34,0.63,12
2023-03-10,Tanker,21436,107,,,304296.0,,LR1,Refined Products,99,38,0.78,2
2021-04-24,Container Ship,25770,331,,,,10408.0,Feeder Ships,Chemicals,373,46,0.59,15
2023-01-06,Bulk Carrier,21428,279,,,179117.0,,Capesize,Coal,286,51,0.63,8
2022-05-19,LNG Carrier,52484,401,104356.0,,,,Typical LNG Carrier,Liquified Natural Gas,213,43,0.71,11
2022-02-10,Bulk Carrier,24571,65,,,189424.0,,Handymax/Supramax,Grain,166,49,0.51,16
2023-06-04,LPG Carrier,34778,377,,5944.0,,,Typical LPG Carrier,Liquified Petroleum Gas,177,29,0.68,17
2023-10-21,LNG Carrier,40508,448,134511.0,,,,Typical LNG Carrier,Liquified Natural Gas,272,47,0.53,5
2021-08-25,LNG Carrier,46166,409,114513.0,,,,Typical LNG Carrier,Liquified Natural Gas,262,50,0.76,4
2021-10-25,LNG Carrier,42438,403,112086.0,,,,Typical LNG Carrier,Liquified Natural Gas,207,50,0.59,12
2021-09-06,LPG Carrier,20213,182,,19052.0,,,Typical LPG Carrier,Liquified Petroleum Gas,128,30,0.61,7
2021-04-29,Bulk Carrier,16348,206,,,125880.0,,Handymax/Supramax,Coal,239,52,0.78,18
2021-05-28,LPG Carrier,23496,151,,11343.0,,,Typical LPG Carrier,Liquified Petroleum Gas,181,27,0.52,9
2022-11-07,LPG Carrier,41529,80,,33555.0,,,Typical LPG Carrier,Liquified Petroleum Gas,178,33,0.5,16
2023-12-17,Container Ship,27210,172,,,,8902.0,Feeder Ships,Machinery,298,31,0.68,11
2021-12-25,Bulk Carrier,28767,155,,,21716.0,,Handymax/Supramax,Grain,241,48,0.64,14
2022-01-23,Bulk Carrier,10187,289,,,40783.0,,Handymax/Supramax,Grain,291,40,0.75,4
2023-09-04,LNG Carrier,40959,198,109546.0,,,,Typical LNG Carrier,Liquified Natural Gas,217,42,0.78,1
2022-08-07,Bulk Carrier,18271,85,,,175012.0,,Handysize,Grain,176,20,0.6,8
2022-08-29,LNG Carrier,32243,412,149519.0,,,,Typical LNG Carrier,Liquified Natural Gas,269,47,0.7,17
2022-06-13,Container Ship,29446,410,,,,5654.0,Feedermax Ships,Apparel,288,35,0.62,8
2021-05-01,LNG Carrier,40252,171,114992.0,,,,Typical LNG Carrier,Liquified Natural Gas,210,43,0.52,15
2022-05-09,Bulk Carrier,17312,229,,,144628.0,,Handymax/Supramax,Iron Ore,218,57,0.6,15
2023-01-25,LNG Carrier,49411,234,101492.0,,,,Typical LNG Carrier,Liquified Natural Gas,286,41,0.58,6
2023-06-14,Tanker,43017,159,,,314992.0,,LR1,Refined Products,199,25,0.65,17
2022-11-02,LPG Carrier,38977,303,,19176.0,,,Typical LPG Carrier,Liquified Petroleum Gas,146,14,0.59,2
2023-03-01,LPG Carrier,35730,315,,26967.0,,,Typical LPG Carrier,Liquified Petroleum Gas,102,37,0.63,9
2021-09-08,Bulk Carrier,29598,352,,,114982.0,,Handymax/Supramax,Iron Ore,282,33,0.75,7
2023-03-28,LNG Carrier,37679,158,103857.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,42,0.76,3
2023-02-01,Bulk Carrier,10152,294,,,85078.0,,Handysize,Grain,290,48,0.72,8
2021-04-04,Tanker,17496,408,,,105772.0,,ULCC,Crude Oil,346,27,0.71,14
2022-11-15,Container Ship,20555,315,,,,6023.0,New Panamax (Neo-Panamax) Ships,Chemicals,271,19,0.66,13
2022-06-15,LNG Carrier,29869,68,125984.0,,,,Typical LNG Carrier,Liquified Natural Gas,240,50,0.73,9
2023-01-08,LNG Carrier,29748,246,124865.0,,,,Typical LNG Carrier,Liquified Natural Gas,249,42,0.69,10
2021-10-20,LNG Carrier,37917,53,122909.0,,,,Typical LNG Carrier,Liquified Natural Gas,230,48,0.59,9
2023-12-14,Tanker,41352,262,,,377257.0,,LR2,Refined Products,166,61,0.55,8
2024-01-10,LPG Carrier,20366,389,,63730.0,,,Typical LPG Carrier,Liquified Petroleum Gas,229,30,0.64,8
2022-05-22,Bulk Carrier,17975,324,,,39546.0,,Capesize,Grain,270,37,0.56,11
2021-05-28,LNG Carrier,42675,113,149612.0,,,,Typical LNG Carrier,Liquified Natural Gas,243,42,0.63,12
2022-06-19,Container Ship,21800,376,,,,4730.0,Feedermax Ships,Electronics,297,41,0.55,9
2023-12-29,Container Ship,28081,113,,,,10272.0,New Panamax (Neo-Panamax) Ships,Machinery,161,27,0.77,9
2022-06-25,LNG Carrier,29692,216,127017.0,,,,Typical LNG Carrier,Liquified Natural Gas,246,43,0.63,16
2022-02-08,Tanker,18736,250,,,213401.0,,Handysize,Refined Products,130,34,0.75,8
2022-05-02,Bulk Carrier,12614,186,,,172858.0,,Handymax/Supramax,Iron Ore,239,34,0.63,2
2021-02-07,Tanker,27664,139,,,300600.0,,LR2,Refined Products,218,39,0.79,13
2022-06-14,Bulk Carrier,13195,255,,,69384.0,,Handysize,Iron Ore,142,60,0.74,17
2023-06-22,Bulk Carrier,14818,369,,,107996.0,,Handymax/Supramax,Iron Ore,178,59,0.54,11
2023-02-21,LNG Carrier,48056,111,125236.0,,,,Typical LNG Carrier,Liquified Natural Gas,270,46,0.5,7
2023-07-16,Container Ship,13530,280,,,,9854.0,New Panamax (Neo-Panamax) Ships,Apparel,239,16,0.73,2
2023-06-03,LPG Carrier,22203,305,,39915.0,,,Typical LPG Carrier,Liquified Petroleum Gas,189,22,0.56,7
2024-01-19,LNG Carrier,46305,267,140306.0,,,,Typical LNG Carrier,Liquified Natural Gas,234,45,0.74,13
2021-05-13,Container Ship,11592,85,,,,12437.0,Feedermax Ships,Machinery,383,32,0.66,3
2021-11-21,Bulk Carrier,17172,83,,,91251.0,,Panamax,Grain,233,38,0.77,5
2021-09-29,LNG Carrier,54841,77,129981.0,,,,Typical LNG Carrier,Liquified Natural Gas,261,40,0.73,2
2023-12-28,Container Ship,31667,101,,,,11654.0,Panamax Ships,Electronics,228,54,0.59,16
2021-07-03,Container Ship,25693,398,,,,13867.0,Feedermax Ships,Apparel,207,32,0.73,11
2023-02-18,LNG Carrier,57372,276,116726.0,,,,Typical LNG Carrier,Liquified Natural Gas,232,45,0.55,13
2023-06-13,Container Ship,23711,255,,,,12086.0,Post-Panamax Ships,Electronics,227,48,0.7,14
2023-08-17,LPG Carrier,30332,339,,31756.0,,,Typical LPG Carrier,Liquified Petroleum Gas,163,26,0.5,5
2021-10-15,Container Ship,30485,144,,,,5768.0,Feedermax Ships,Machinery,318,29,0.54,14
2022-08-27,Tanker,21069,427,,,119477.0,,Panamax,Refined Products,107,29,0.65,14
2023-05-20,Container Ship,32667,60,,,,7398.0,Feeder Ships,Machinery,72,17,0.66,8
2021-07-17,LPG Carrier,39692,48,,57696.0,,,Typical LPG Carrier,Liquified Petroleum Gas,171,33,0.74,15
2022-07-02,LNG Carrier,31231,213,118205.0,,,,Typical LNG Carrier,Liquified Natural Gas,299,44,0.7,5
2021-10-06,Tanker,19116,156,,,137476.0,,Suezmax,Crude Oil,259,45,0.66,1
2022-04-30,LNG Carrier,57862,146,129514.0,,,,Typical LNG Carrier,Liquified Natural Gas,261,42,0.56,15
2024-01-03,LNG Carrier,35485,158,149224.0,,,,Typical LNG Carrier,Liquified Natural Gas,272,47,0.53,16
2021-03-22,Bulk Carrier,28188,400,,,30960.0,,Panamax,Grain,210,30,0.7,17
2023-04-22,Tanker,40050,256,,,238889.0,,Handysize,Crude Oil,221,35,0.76,1
2023-12-26,Tanker,35434,188,,,229460.0,,LR2,Crude Oil,309,38,0.5,14
2023-01-25,Tanker,30630,381,,,278062.0,,Aframax,Refined Products,140,37,0.54,18
2022-10-24,LPG Carrier,41875,154,,32489.0,,,Typical LPG Carrier,Liquified Petroleum Gas,229,36,0.57,9
2022-12-31,Container Ship,33567,280,,,,6201.0,Post-Panamax Ships,Machinery,159,25,0.52,1
2022-04-24,LPG Carrier,26463,379,,45816.0,,,Typical LPG Carrier,Liquified Petroleum Gas,134,20,0.76,6
2021-06-11,Container Ship,22379,64,,,,13746.0,Feeder Ships,Electronics,381,42,0.52,14
2023-06-12,LPG Carrier,29602,402,,9862.0,,,Typical LPG Carrier,Liquified Petroleum Gas,124,30,0.7,15
2021-03-12,Tanker,18229,196,,,150126.0,,Suezmax,Crude Oil,84,60,0.59,14
2023-08-31,Tanker,38030,98,,,82389.0,,Panamax,Crude Oil,82,36,0.69,11
2023-09-29,LNG Carrier,45831,221,141592.0,,,,Typical LNG Carrier,Liquified Natural Gas,236,43,0.59,17
2022-02-12,Tanker,30354,409,,,141707.0,,LR2,Refined Products,290,49,0.72,18
2022-05-08,Tanker,44931,151,,,320751.0,,Suezmax,Refined Products,138,62,0.67,7
2022-06-02,Container Ship,32065,320,,,,11284.0,Feedermax Ships,Apparel,111,60,0.55,12
2022-02-27,Tanker,37460,217,,,130808.0,,Handysize,Refined Products,257,49,0.54,2
2021-08-01,LNG Carrier,28652,183,138378.0,,,,Typical LNG Carrier,Liquified Natural Gas,223,49,0.73,2
2022-11-11,Tanker,20286,100,,,277936.0,,VLCC,Refined Products,128,32,0.72,1
2022-05-23,Bulk Carrier,28995,201,,,170392.0,,Handysize,Coal,276,38,0.75,17
2021-04-17,Tanker,41149,203,,,314571.0,,LR1,Crude Oil,241,62,0.59,5
2022-03-20,Container Ship,10475,230,,,,6257.0,Post-Panamax Ships,Chemicals,231,44,0.7,8
2022-12-09,Bulk Carrier,21619,421,,,100384.0,,Capesize,Iron Ore,214,52,0.53,15
2023-11-23,Container Ship,28316,182,,,,8502.0,Panamax Ships,Electronics,247,48,0.73,10
2021-04-21,LPG Carrier,20862,323,,53638.0,,,Typical LPG Carrier,Liquified Petroleum Gas,215,19,0.68,8
2021-10-17,LPG Carrier,41005,133,,16277.0,,,Typical LPG Carrier,Liquified Petroleum Gas,203,21,0.55,2
2021-11-15,LNG Carrier,30461,343,142541.0,,,,Typical LNG Carrier,Liquified Natural Gas,208,40,0.73,1
2023-08-04,LNG Carrier,41931,247,113368.0,,,,Typical LNG Carrier,Liquified Natural Gas,210,40,0.6,3
2022-03-23,Bulk Carrier,29137,132,,,16701.0,,Handymax/Supramax,Iron Ore,155,58,0.55,9
2022-12-29,LPG Carrier,42347,278,,33269.0,,,Typical LPG Carrier,Liquified Petroleum Gas,143,36,0.57,15
2021-05-30,LPG Carrier,27768,126,,71763.0,,,Typical LPG Carrier,Liquified Petroleum Gas,212,17,0.62,10
2023-08-19,LPG Carrier,32773,284,,72637.0,,,Typical LPG Carrier,Liquified Petroleum Gas,170,35,0.61,17
2021-07-20,Bulk Carrier,27810,150,,,123166.0,,Handymax/Supramax,Grain,257,56,0.78,2
2022-10-31,Bulk Carrier,15088,354,,,89589.0,,Panamax,Iron Ore,152,39,0.61,12
2022-05-07,Bulk Carrier,19429,186,,,28576.0,,Panamax,Grain,298,20,0.77,15
2022-02-06,LPG Carrier,40773,165,,72554.0,,,Typical LPG Carrier,Liquified Petroleum Gas,169,29,0.61,2
2023-06-13,LNG Carrier,37921,274,131813.0,,,,Typical LNG Carrier,Liquified Natural Gas,211,50,0.73,18
2023-09-23,LPG Carrier,29827,288,,33183.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,21,0.5,17
2023-03-12,Container Ship,11875,317,,,,12721.0,Feedermax Ships,Machinery,288,32,0.72,17
2022-03-13,Bulk Carrier,28074,301,,,77137.0,,Panamax,Grain,127,54,0.6,9
2021-03-10,Tanker,38501,306,,,163576.0,,ULCC,Crude Oil,153,54,0.73,5
2023-06-28,LNG Carrier,43314,224,147961.0,,,,Typical LNG Carrier,Liquified Natural Gas,254,42,0.72,4
2021-12-02,Bulk Carrier,28055,427,,,163696.0,,Handymax/Supramax,Grain,196,32,0.55,13
2021-03-10,LNG Carrier,50376,153,103786.0,,,,Typical LNG Carrier,Liquified Natural Gas,279,48,0.77,2
2023-06-19,Bulk Carrier,24899,206,,,139307.0,,Handymax/Supramax,Coal,204,35,0.59,17
2023-01-31,LNG Carrier,59073,112,104833.0,,,,Typical LNG Carrier,Liquified Natural Gas,202,46,0.78,13
2021-08-23,Bulk Carrier,23949,222,,,191183.0,,Handysize,Iron Ore,169,22,0.52,8
2022-01-19,Tanker,33019,434,,,283479.0,,Aframax,Refined Products,182,41,0.56,16
2021-05-23,Tanker,48808,205,,,322540.0,,LR1,Crude Oil,274,30,0.8,2
2022-08-24,Bulk Carrier,23867,389,,,91272.0,,Handymax/Supramax,Coal,194,22,0.76,14
2023-09-28,Tanker,34734,294,,,296439.0,,Suezmax,Refined Products,288,45,0.63,8
2022-06-10,LNG Carrier,28789,132,100916.0,,,,Typical LNG Carrier,Liquified Natural Gas,278,50,0.71,17
2023-08-11,LNG Carrier,38011,84,133737.0,,,,Typical LNG Carrier,Liquified Natural Gas,272,46,0.67,10
2021-05-13,Tanker,44823,270,,,119554.0,,LR1,Refined Products,277,56,0.75,15
2023-01-24,LPG Carrier,20492,67,,37060.0,,,Typical LPG Carrier,Liquified Petroleum Gas,179,33,0.74,13
2023-05-07,LPG Carrier,42592,120,,61695.0,,,Typical LPG Carrier,Liquified Petroleum Gas,175,26,0.68,10
2023-11-01,Container Ship,29581,291,,,,10658.0,Post-Panamax Ships,Apparel,274,30,0.76,3
2023-10-17,Bulk Carrier,18153,223,,,129399.0,,Capesize,Coal,199,27,0.52,9
2022-02-21,Bulk Carrier,19693,409,,,92899.0,,Handymax/Supramax,Coal,148,24,0.58,15
2022-11-01,LNG Carrier,50569,149,117718.0,,,,Typical LNG Carrier,Liquified Natural Gas,219,43,0.53,15
2021-03-27,Container Ship,21696,287,,,,13717.0,New Panamax (Neo-Panamax) Ships,Electronics,259,24,0.73,4
2023-04-17,LPG Carrier,27293,427,,28569.0,,,Typical LPG Carrier,Liquified Petroleum Gas,119,17,0.58,2
2021-12-15,LNG Carrier,36664,293,133560.0,,,,Typical LNG Carrier,Liquified Natural Gas,270,45,0.57,4
2022-03-04,LNG Carrier,37756,421,145913.0,,,,Typical LNG Carrier,Liquified Natural Gas,268,47,0.57,18
2022-06-25,Tanker,39733,409,,,63986.0,,LR1,Crude Oil,304,50,0.67,3
2023-02-22,LNG Carrier,56450,399,121007.0,,,,Typical LNG Carrier,Liquified Natural Gas,299,46,0.51,17
2023-05-24,LNG Carrier,33070,363,149565.0,,,,Typical LNG Carrier,Liquified Natural Gas,262,48,0.69,11
2023-05-01,LPG Carrier,37033,389,,50061.0,,,Typical LPG Carrier,Liquified Petroleum Gas,156,32,0.61,4
2021-10-15,LPG Carrier,41254,172,,47788.0,,,Typical LPG Carrier,Liquified Petroleum Gas,112,33,0.74,11
2023-10-17,LNG Carrier,35400,350,135219.0,,,,Typical LNG Carrier,Liquified Natural Gas,256,45,0.74,6
2022-10-31,Tanker,29411,345,,,311307.0,,LR1,Refined Products,248,46,0.74,13
2022-10-28,Container Ship,26041,433,,,,7421.0,Post-Panamax Ships,Consumer Goods,278,45,0.68,14
2023-02-08,Bulk Carrier,23014,80,,,40293.0,,Panamax,Grain,134,41,0.6,1
2022-12-06,Container Ship,19834,134,,,,9740.0,Feeder Ships,Chemicals,284,42,0.54,16
2023-03-26,Tanker,34414,319,,,394104.0,,Handysize,Crude Oil,265,28,0.52,18
2022-11-18,Tanker,49456,230,,,237363.0,,Handysize,Refined Products,74,49,0.6,4
2023-08-06,Bulk Carrier,18075,55,,,194391.0,,Capesize,Iron Ore,262,20,0.76,7
2022-09-12,Container Ship,28000,221,,,,9260.0,Feeder Ships,Consumer Goods,285,29,0.6,6
2022-03-01,Container Ship,10164,450,,,,10418.0,Feedermax Ships,Electronics,120,37,0.57,15
2023-05-16,LPG Carrier,41755,277,,53858.0,,,Typical LPG Carrier,Liquified Petroleum Gas,145,18,0.58,6
2023-02-17,LPG Carrier,24402,292,,61675.0,,,Typical LPG Carrier,Liquified Petroleum Gas,129,19,0.57,3
2021-01-25,Container Ship,18779,130,,,,7470.0,New Panamax (Neo-Panamax) Ships,Apparel,316,32,0.69,2
2022-09-08,Bulk Carrier,16657,383,,,192680.0,,Handysize,Grain,117,46,0.53,1
2021-03-13,Tanker,37393,285,,,247466.0,,Panamax,Refined Products,85,59,0.5,18
2021-09-18,Bulk Carrier,18784,63,,,75351.0,,Capesize,Coal,161,33,0.7,1
2021-02-18,Container Ship,22446,309,,,,13146.0,Panamax Ships,Electronics,204,60,0.8,1
2022-01-26,LNG Carrier,56088,61,142102.0,,,,Typical LNG Carrier,Liquified Natural Gas,225,45,0.51,6
2022-05-07,LPG Carrier,39453,99,,76063.0,,,Typical LPG Carrier,Liquified Petroleum Gas,138,22,0.77,2
2022-12-11,Container Ship,21436,303,,,,5133.0,Post-Panamax Ships,Apparel,279,21,0.76,13
2021-09-18,Bulk Carrier,11069,337,,,28339.0,,Handymax/Supramax,Coal,223,37,0.55,1
2023-10-29,Tanker,32557,133,,,189326.0,,Aframax,Refined Products,151,23,0.67,5
2023-03-15,LPG Carrier,26386,260,,69702.0,,,Typical LPG Carrier,Liquified Petroleum Gas,156,34,0.57,9
2022-02-23,Tanker,46815,408,,,142477.0,,ULCC,Refined Products,312,32,0.6,8
2022-06-10,Bulk Carrier,28574,329,,,191051.0,,Handymax/Supramax,Grain,165,23,0.57,8
2023-12-03,Container Ship,12267,146,,,,9971.0,Post-Panamax Ships,Machinery,353,54,0.67,8
2022-04-20,LNG Carrier,44514,78,147598.0,,,,Typical LNG Carrier,Liquified Natural Gas,245,50,0.65,6
2021-08-11,LNG Carrier,59193,371,145384.0,,,,Typical LNG Carrier,Liquified Natural Gas,274,49,0.51,3
2022-08-25,LPG Carrier,29679,360,,70068.0,,,Typical LPG Carrier,Liquified Petroleum Gas,125,38,0.8,12
2022-03-01,Tanker,35280,393,,,184731.0,,Panamax,Refined Products,298,23,0.71,18
2021-01-04,Bulk Carrier,11017,64,,,62968.0,,Handymax/Supramax,Coal,299,25,0.76,5
2022-08-30,Bulk Carrier,19707,218,,,102967.0,,Handysize,Grain,271,34,0.58,9
2023-03-24,Container Ship,11788,118,,,,7940.0,Panamax Ships,Electronics,183,23,0.8,14
2022-10-07,LPG Carrier,28746,128,,48772.0,,,Typical LPG Carrier,Liquified Petroleum Gas,214,23,0.5,6
2022-06-14,LNG Carrier,58916,260,101372.0,,,,Typical LNG Carrier,Liquified Natural Gas,238,48,0.75,12
2021-04-09,LNG Carrier,45286,57,107883.0,,,,Typical LNG Carrier,Liquified Natural Gas,283,50,0.57,1
2022-05-13,Bulk Carrier,20192,69,,,68590.0,,Handysize,Coal,251,54,0.59,4
2022-09-27,Tanker,47947,177,,,56211.0,,Panamax,Crude Oil,292,32,0.71,5
2022-12-26,LNG Carrier,54815,367,130961.0,,,,Typical LNG Carrier,Liquified Natural Gas,214,43,0.62,5
2022-05-25,LPG Carrier,24842,443,,50411.0,,,Typical LPG Carrier,Liquified Petroleum Gas,115,16,0.55,12
2021-11-23,LPG Carrier,41250,214,,61833.0,,,Typical LPG Carrier,Liquified Petroleum Gas,163,19,0.66,4
2021-07-18,Bulk Carrier,27763,253,,,126159.0,,Panamax,Grain,239,49,0.55,8
2021-09-27,LPG Carrier,24239,131,,62596.0,,,Typical LPG Carrier,Liquified Petroleum Gas,226,21,0.71,14
2023-01-04,Tanker,38068,392,,,373279.0,,LR2,Refined Products,208,56,0.61,2
2022-04-16,Container Ship,26333,350,,,,5804.0,Panamax Ships,Chemicals,335,38,0.7,17
2022-12-02,LNG Carrier,50149,77,102006.0,,,,Typical LNG Carrier,Liquified Natural Gas,243,44,0.52,8
2021-04-12,Bulk Carrier,29643,266,,,171790.0,,Handysize,Grain,139,21,0.58,3
2024-01-01,LNG Carrier,59757,364,119127.0,,,,Typical LNG Carrier,Liquified Natural Gas,261,41,0.76,13
2022-02-10,LNG Carrier,45805,62,100453.0,,,,Typical LNG Carrier,Liquified Natural Gas,278,47,0.51,11
2021-07-29,LNG Carrier,55886,363,120109.0,,,,Typical LNG Carrier,Liquified Natural Gas,249,41,0.74,11
2024-01-29,LPG Carrier,41378,380,,61636.0,,,Typical LPG Carrier,Liquified Petroleum Gas,212,17,0.78,15
2023-11-14,LPG Carrier,20854,341,,35745.0,,,Typical LPG Carrier,Liquified Petroleum Gas,219,20,0.7,5
2022-03-05,Container Ship,17230,302,,,,12435.0,Panamax Ships,Apparel,78,56,0.57,15
2022-02-14,Bulk Carrier,28279,318,,,163641.0,,Handysize,Coal,214,53,0.63,10
2022-04-08,Bulk Carrier,19215,212,,,138226.0,,Handysize,Grain,230,43,0.74,9
2022-09-17,Bulk Carrier,14774,122,,,44203.0,,Handysize,Iron Ore,103,39,0.6,11
2021-06-08,LPG Carrier,37858,384,,32571.0,,,Typical LPG Carrier,Liquified Petroleum Gas,193,17,0.56,1
2022-05-03,LPG Carrier,40928,135,,14793.0,,,Typical LPG Carrier,Liquified Petroleum Gas,142,29,0.57,14
2022-06-26,LNG Carrier,58305,322,133406.0,,,,Typical LNG Carrier,Liquified Natural Gas,215,40,0.75,8
2022-08-22,LPG Carrier,36707,341,,12711.0,,,Typical LPG Carrier,Liquified Petroleum Gas,102,40,0.75,15
2022-10-15,Bulk Carrier,11890,194,,,197406.0,,Handysize,Coal,294,39,0.73,6
2022-09-27,Tanker,32600,111,,,63537.0,,MR,Refined Products,153,41,0.75,9
2022-02-01,Container Ship,18778,187,,,,6855.0,Feedermax Ships,Electronics,182,18,0.57,12
2021-09-22,Bulk Carrier,15225,183,,,75065.0,,Capesize,Grain,242,45,0.72,11
2021-02-10,LNG Carrier,26642,353,126711.0,,,,Typical LNG Carrier,Liquified Natural Gas,222,45,0.67,3
2022-06-23,Container Ship,18505,331,,,,9212.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,112,53,0.69,7
2022-06-21,Bulk Carrier,23613,128,,,93693.0,,Capesize,Iron Ore,225,21,0.74,9
2021-02-05,LNG Carrier,25583,342,133301.0,,,,Typical LNG Carrier,Liquified Natural Gas,213,42,0.69,8
2023-12-25,LPG Carrier,42461,104,,32065.0,,,Typical LPG Carrier,Liquified Petroleum Gas,143,35,0.76,1
2021-05-08,LNG Carrier,56298,259,142137.0,,,,Typical LNG Carrier,Liquified Natural Gas,278,40,0.63,10
2023-12-07,Tanker,46084,97,,,187909.0,,Aframax,Crude Oil,249,22,0.78,4
2023-01-22,Container Ship,29883,405,,,,6811.0,Feeder Ships,Apparel,346,52,0.68,1
2021-03-13,Container Ship,10260,222,,,,4907.0,Feeder Ships,Consumer Goods,375,16,0.54,16
2021-08-11,LPG Carrier,35504,351,,13396.0,,,Typical LPG Carrier,Liquified Petroleum Gas,201,40,0.66,9
2021-07-06,Container Ship,14332,344,,,,3949.0,Feeder Ships,Electronics,364,22,0.78,2
2022-08-03,LPG Carrier,35190,197,,17688.0,,,Typical LPG Carrier,Liquified Petroleum Gas,229,23,0.55,18
2023-03-23,LNG Carrier,26474,136,148937.0,,,,Typical LNG Carrier,Liquified Natural Gas,226,44,0.62,11
