Charter Date,Vessel Type,Charter Price ($/day),Duration (days),LNG Capacity (m),LPG Capacity (m),Cargo Capacity (DWT),Container Capacity (TEU),Size Category,Cargo Type,Vessel Length (m),Vessel breadth (m),Fuel Cost ($/liter),Age_of_Vess
2022-08-25,LNG Carrier,25318,192,130077.0,,,,Typical LNG Carrier,Liquified Natural Gas,284,42,0.53,11
2022-10-14,LPG Carrier,31187,301,,51581.0,,,Typical LPG Carrier,Liquified Petroleum Gas,124,38,0.56,3
2022-06-07,LNG Carrier,43273,253,147432.0,,,,Typical LNG Carrier,Liquified Natural Gas,300,43,0.73,4
2022-08-09,Bulk Carrier,28721,45,,,129436.0,,Panamax,Grain,257,53,0.53,1
2021-01-04,LPG Carrier,20260,189,,77531.0,,,Typical LPG Carrier,Liquified Petroleum Gas,148,23,0.5,3
2021-08-15,Tanker,41937,315,,,377883.0,,Aframax,Crude Oil,332,37,0.54,2
2021-08-15,Bulk Carrier,15510,112,,,112474.0,,Capesize,Coal,209,32,0.54,4
2022-08-08,Container Ship,21125,305,,,,7572.0,Post-Panamax Ships,Consumer Goods,332,15,0.62,18
2022-06-12,LPG Carrier,42630,345,,14539.0,,,Typical LPG Carrier,Liquified Petroleum Gas,127,30,0.71,8
2021-09-01,Container Ship,12364,357,,,,11483.0,Feedermax Ships,Machinery,121,30,0.54,5
2023-07-13,Bulk Carrier,15947,155,,,41557.0,,Handymax/Supramax,Iron Ore,143,27,0.57,7
2022-02-20,Tanker,38087,222,,,282051.0,,ULCC,Refined Products,277,65,0.75,14
2022-08-14,Container Ship,23302,241,,,,10803.0,Post-Panamax Ships,Electronics,309,30,0.63,17
2023-06-08,LPG Carrier,41776,56,,15120.0,,,Typical LPG Carrier,Liquified Petroleum Gas,221,32,0.53,11
2023-11-27,Bulk Carrier,23992,86,,,178678.0,,Capesize,Grain,118,57,0.59,14
2023-05-24,Bulk Carrier,18991,326,,,176671.0,,Panamax,Grain,145,35,0.58,6
2023-04-08,Tanker,40765,389,,,234313.0,,Suezmax,Refined Products,340,27,0.57,11
2021-04-19,Tanker,24454,347,,,393437.0,,LR1,Refined Products,133,36,0.68,1
2023-04-18,Tanker,35477,390,,,199669.0,,Handysize,Crude Oil,275,23,0.71,7
2022-08-05,Tanker,36436,134,,,291139.0,,Suezmax,Refined Products,189,23,0.6,3
2022-11-20,Bulk Carrier,14210,277,,,11486.0,,Capesize,Coal,252,46,0.79,12
2022-05-01,LPG Carrier,33003,313,,14351.0,,,Typical LPG Carrier,Liquified Petroleum Gas,103,27,0.55,3
2021-07-31,Container Ship,27023,236,,,,3622.0,Feeder Ships,Chemicals,397,29,0.79,7
2021-04-17,Tanker,46173,413,,,271224.0,,Aframax,Crude Oil,275,65,0.7,10
2021-08-31,Container Ship,20798,318,,,,8293.0,Panamax Ships,Consumer Goods,136,19,0.51,2
2024-01-25,LNG Carrier,53148,400,128710.0,,,,Typical LNG Carrier,Liquified Natural Gas,229,47,0.61,5
2023-07-16,Container Ship,16771,373,,,,4481.0,New Panamax (Neo-Panamax) Ships,Electronics,107,42,0.56,3
2021-02-11,Bulk Carrier,22580,243,,,181421.0,,Panamax,Iron Ore,174,33,0.61,16
2021-08-14,Bulk Carrier,26265,75,,,125952.0,,Handymax/Supramax,Grain,182,48,0.63,12
2021-05-08,Bulk Carrier,20518,83,,,111668.0,,Capesize,Coal,135,41,0.62,3
2022-04-25,Container Ship,34947,307,,,,8436.0,Feeder Ships,Chemicals,398,54,0.67,18
2022-05-19,Bulk Carrier,25105,173,,,198717.0,,Handysize,Coal,124,34,0.68,1
2023-06-02,Container Ship,20118,223,,,,8266.0,Panamax Ships,Consumer Goods,153,35,0.78,9
2023-06-18,Bulk Carrier,22280,186,,,169157.0,,Handymax/Supramax,Grain,221,28,0.62,16
2023-11-06,Container Ship,25431,256,,,,10134.0,Panamax Ships,Machinery,121,36,0.6,3
2022-12-24,Tanker,49161,248,,,143870.0,,Panamax,Refined Products,137,41,0.62,9
2022-03-13,LPG Carrier,24001,215,,32695.0,,,Typical LPG Carrier,Liquified Petroleum Gas,191,40,0.51,17
2023-02-13,Tanker,17811,260,,,242181.0,,LR1,Refined Products,105,25,0.54,1
2022-07-26,LNG Carrier,25720,387,113062.0,,,,Typical LNG Carrier,Liquified Natural Gas,257,44,0.66,10
2022-10-18,LPG Carrier,24538,221,,59665.0,,,Typical LPG Carrier,Liquified Petroleum Gas,135,18,0.53,2
2023-08-16,LPG Carrier,21882,177,,35367.0,,,Typical LPG Carrier,Liquified Petroleum Gas,133,23,0.56,16
2022-08-21,Container Ship,18125,108,,,,9985.0,Post-Panamax Ships,Machinery,326,22,0.53,6
2023-08-14,LNG Carrier,58773,239,138034.0,,,,Typical LNG Carrier,Liquified Natural Gas,210,45,0.65,14
2022-04-25,Tanker,29672,414,,,123462.0,,VLCC,Crude Oil,92,46,0.71,18
2022-05-10,Container Ship,16126,380,,,,4811.0,Panamax Ships,Apparel,141,43,0.56,6
2022-05-21,LPG Carrier,40600,271,,34791.0,,,Typical LPG Carrier,Liquified Petroleum Gas,192,21,0.6,6
2023-11-30,Bulk Carrier,13930,233,,,67111.0,,Panamax,Coal,271,53,0.75,5
2022-01-25,Container Ship,19735,239,,,,11466.0,Panamax Ships,Consumer Goods,165,30,0.6,12
2021-09-21,Container Ship,22784,141,,,,3067.0,Feeder Ships,Apparel,267,49,0.5,13
2021-04-29,Tanker,23542,260,,,354237.0,,LR2,Crude Oil,208,39,0.74,10
2023-05-24,LNG Carrier,50855,402,129344.0,,,,Typical LNG Carrier,Liquified Natural Gas,243,43,0.57,10
2022-09-18,Bulk Carrier,12566,417,,,34953.0,,Handymax/Supramax,Iron Ore,115,23,0.65,13
2021-03-17,Tanker,39583,249,,,216796.0,,LR2,Crude Oil,146,37,0.73,13
2022-03-06,LNG Carrier,47726,155,109422.0,,,,Typical LNG Carrier,Liquified Natural Gas,279,48,0.55,17
2023-08-29,LNG Carrier,55884,204,112564.0,,,,Typical LNG Carrier,Liquified Natural Gas,226,46,0.66,9
2023-11-14,LPG Carrier,35121,283,,40345.0,,,Typical LPG Carrier,Liquified Petroleum Gas,112,36,0.55,8
2021-02-26,Tanker,48104,150,,,380831.0,,VLCC,Refined Products,218,54,0.64,11
2023-07-12,LPG Carrier,42219,213,,41126.0,,,Typical LPG Carrier,Liquified Petroleum Gas,141,33,0.57,17
2023-10-01,Tanker,17085,331,,,224589.0,,Handysize,Refined Products,248,34,0.74,8
2023-06-16,LPG Carrier,37639,269,,25298.0,,,Typical LPG Carrier,Liquified Petroleum Gas,117,14,0.63,1
2023-10-07,Bulk Carrier,27828,380,,,12609.0,,Panamax,Coal,242,50,0.6,15
2021-03-26,Bulk Carrier,26365,365,,,125523.0,,Panamax,Coal,203,53,0.71,1
2021-03-12,Tanker,35342,382,,,177546.0,,Aframax,Crude Oil,163,47,0.52,2
2022-12-28,Tanker,42025,157,,,234536.0,,LR2,Crude Oil,116,57,0.7,3
2021-01-01,Container Ship,14046,363,,,,5058.0,New Panamax (Neo-Panamax) Ships,Electronics,324,52,0.62,9
2023-01-12,Container Ship,15311,354,,,,9291.0,Panamax Ships,Apparel,268,53,0.54,14
2024-01-20,Bulk Carrier,16530,92,,,72845.0,,Handysize,Grain,288,20,0.74,11
2023-07-13,LPG Carrier,41350,342,,65520.0,,,Typical LPG Carrier,Liquified Petroleum Gas,155,39,0.52,3
2022-01-26,Tanker,36394,434,,,357221.0,,LR1,Crude Oil,158,43,0.58,11
2021-02-01,LPG Carrier,42068,216,,35601.0,,,Typical LPG Carrier,Liquified Petroleum Gas,185,29,0.67,3
2021-11-12,Container Ship,16246,366,,,,8933.0,Post-Panamax Ships,Apparel,344,44,0.67,8
2021-02-17,LPG Carrier,30337,85,,55511.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,25,0.74,5
2022-12-01,Bulk Carrier,16054,247,,,127357.0,,Handysize,Iron Ore,183,58,0.78,1
2022-04-15,LPG Carrier,37773,437,,47571.0,,,Typical LPG Carrier,Liquified Petroleum Gas,161,26,0.65,17
2023-07-19,LPG Carrier,27979,81,,8817.0,,,Typical LPG Carrier,Liquified Petroleum Gas,182,15,0.6,6
2022-05-30,LNG Carrier,51257,233,120354.0,,,,Typical LNG Carrier,Liquified Natural Gas,282,43,0.8,3
2021-08-01,Bulk Carrier,12909,407,,,127541.0,,Capesize,Iron Ore,277,32,0.6,11
2022-06-22,LPG Carrier,20391,265,,36082.0,,,Typical LPG Carrier,Liquified Petroleum Gas,216,14,0.74,18
2022-01-12,LNG Carrier,50880,207,102817.0,,,,Typical LNG Carrier,Liquified Natural Gas,257,46,0.58,5
2023-09-26,Bulk Carrier,26453,261,,,13570.0,,Capesize,Iron Ore,180,48,0.73,14
2023-02-03,Container Ship,33353,329,,,,5800.0,Feeder Ships,Machinery,290,19,0.63,6
2021-05-02,LNG Carrier,57967,417,141672.0,,,,Typical LNG Carrier,Liquified Natural Gas,216,47,0.65,3
2021-03-28,LPG Carrier,23206,319,,77854.0,,,Typical LPG Carrier,Liquified Petroleum Gas,207,38,0.71,1
2021-01-29,Tanker,47319,296,,,106295.0,,LR1,Refined Products,158,58,0.79,1
2022-12-03,Container Ship,22125,433,,,,7639.0,Panamax Ships,Apparel,242,30,0.65,16
2023-06-25,Tanker,32854,194,,,122692.0,,ULCC,Crude Oil,241,61,0.63,16
2022-07-26,LPG Carrier,28559,168,,59312.0,,,Typical LPG Carrier,Liquified Petroleum Gas,163,14,0.74,8
2021-05-31,LPG Carrier,34069,341,,17569.0,,,Typical LPG Carrier,Liquified Petroleum Gas,226,34,0.64,17
2023-12-02,Bulk Carrier,22101,46,,,92466.0,,Handymax/Supramax,Grain,158,43,0.6,13
2022-05-09,Container Ship,30663,366,,,,12024.0,New Panamax (Neo-Panamax) Ships,Chemicals,392,29,0.5,15
2023-11-04,Container Ship,25070,297,,,,10281.0,New Panamax (Neo-Panamax) Ships,Chemicals,314,40,0.74,13
2023-05-28,LNG Carrier,27491,251,117446.0,,,,Typical LNG Carrier,Liquified Natural Gas,281,45,0.66,11
2023-06-24,Container Ship,25761,161,,,,11752.0,New Panamax (Neo-Panamax) Ships,Apparel,204,46,0.72,3
2023-01-31,Container Ship,11408,210,,,,4146.0,Feeder Ships,Consumer Goods,83,51,0.75,16
2022-03-12,Tanker,25191,76,,,232616.0,,ULCC,Refined Products,317,30,0.68,4
2021-01-22,Container Ship,27818,120,,,,8462.0,Panamax Ships,Machinery,230,50,0.55,17
2021-04-08,LNG Carrier,41997,54,149120.0,,,,Typical LNG Carrier,Liquified Natural Gas,278,40,0.76,16
2023-02-02,LNG Carrier,27974,265,133659.0,,,,Typical LNG Carrier,Liquified Natural Gas,274,47,0.59,1
2022-10-06,Container Ship,31081,163,,,,11930.0,Feedermax Ships,Electronics,208,15,0.61,12
2021-01-03,Bulk Carrier,25541,391,,,134781.0,,Handymax/Supramax,Iron Ore,168,30,0.59,15
2023-10-05,LNG Carrier,44904,162,139169.0,,,,Typical LNG Carrier,Liquified Natural Gas,270,41,0.72,10
2022-11-13,LNG Carrier,35501,252,124835.0,,,,Typical LNG Carrier,Liquified Natural Gas,211,46,0.66,17
2022-08-02,LPG Carrier,31422,255,,61717.0,,,Typical LPG Carrier,Liquified Petroleum Gas,110,35,0.75,9
2021-05-10,Bulk Carrier,29009,439,,,87719.0,,Handysize,Grain,110,46,0.73,6
2023-05-13,Container Ship,14229,224,,,,11662.0,Feedermax Ships,Machinery,110,51,0.56,2
2022-08-09,Container Ship,11946,251,,,,3246.0,Feeder Ships,Machinery,260,56,0.66,4
2022-05-05,Container Ship,20012,164,,,,5669.0,Panamax Ships,Chemicals,123,38,0.75,6
2023-07-05,Tanker,25540,298,,,212658.0,,VLCC,Crude Oil,283,23,0.54,12
2021-11-11,Container Ship,32164,241,,,,3820.0,Post-Panamax Ships,Consumer Goods,328,37,0.61,9
2021-03-10,Tanker,20248,352,,,193025.0,,Panamax,Refined Products,277,52,0.52,10
2022-10-09,Container Ship,25450,143,,,,9983.0,Feedermax Ships,Apparel,281,31,0.56,2
2023-11-28,Tanker,30848,50,,,342031.0,,Handysize,Refined Products,274,47,0.69,14
2022-12-13,Container Ship,20512,365,,,,4633.0,Panamax Ships,Apparel,160,37,0.6,7
2023-10-06,Bulk Carrier,22176,230,,,127456.0,,Capesize,Iron Ore,104,47,0.63,14
2024-01-26,Bulk Carrier,25420,150,,,52097.0,,Capesize,Grain,299,31,0.58,5
2021-02-01,Tanker,37074,339,,,223137.0,,Panamax,Refined Products,257,60,0.62,8
2023-06-30,Container Ship,29872,285,,,,13081.0,New Panamax (Neo-Panamax) Ships,Chemicals,83,52,0.71,15
2023-05-30,Tanker,48438,67,,,277909.0,,Aframax,Crude Oil,280,58,0.77,9
2022-04-19,LNG Carrier,41108,345,106317.0,,,,Typical LNG Carrier,Liquified Natural Gas,222,46,0.57,9
2024-01-12,Tanker,39019,424,,,127146.0,,ULCC,Refined Products,286,23,0.66,4
2023-12-06,Tanker,28132,385,,,192992.0,,Handysize,Crude Oil,232,38,0.76,1
2021-12-17,LPG Carrier,29360,443,,76515.0,,,Typical LPG Carrier,Liquified Petroleum Gas,121,31,0.75,5
2021-05-02,Bulk Carrier,26664,386,,,131407.0,,Handysize,Iron Ore,228,36,0.52,3
2021-11-02,Bulk Carrier,18452,290,,,113922.0,,Panamax,Iron Ore,185,26,0.61,18
2023-07-30,Tanker,47500,161,,,127762.0,,ULCC,Crude Oil,145,40,0.72,16
2022-01-25,LNG Carrier,59713,123,118478.0,,,,Typical LNG Carrier,Liquified Natural Gas,273,42,0.53,4
2023-01-11,Bulk Carrier,17196,393,,,100326.0,,Handysize,Grain,249,36,0.51,8
2022-08-08,Bulk Carrier,18781,214,,,26214.0,,Handysize,Iron Ore,172,56,0.6,11
2023-04-18,Bulk Carrier,11476,322,,,83556.0,,Capesize,Grain,126,21,0.7,6
2021-07-13,Bulk Carrier,22389,310,,,12339.0,,Handymax/Supramax,Coal,203,50,0.62,7
2023-04-08,LNG Carrier,54809,299,136954.0,,,,Typical LNG Carrier,Liquified Natural Gas,291,50,0.55,5
2022-11-09,LPG Carrier,42632,172,,53670.0,,,Typical LPG Carrier,Liquified Petroleum Gas,163,22,0.56,3
2023-01-20,LNG Carrier,42645,321,133645.0,,,,Typical LNG Carrier,Liquified Natural Gas,298,42,0.67,17
2022-11-01,Tanker,46135,146,,,169227.0,,LR1,Refined Products,139,39,0.58,9
2021-10-22,LPG Carrier,38625,266,,54349.0,,,Typical LPG Carrier,Liquified Petroleum Gas,206,18,0.68,15
2023-08-04,Container Ship,24712,304,,,,11103.0,Post-Panamax Ships,Machinery,151,56,0.66,18
2022-09-27,Bulk Carrier,22292,232,,,150002.0,,Capesize,Grain,241,54,0.63,14
2021-10-22,Bulk Carrier,21018,77,,,186883.0,,Capesize,Coal,248,25,0.67,12
2022-03-21,LNG Carrier,49729,412,110261.0,,,,Typical LNG Carrier,Liquified Natural Gas,243,45,0.75,10
2022-06-09,Bulk Carrier,19414,281,,,159592.0,,Handymax/Supramax,Iron Ore,251,21,0.71,18
2023-02-24,LPG Carrier,22492,399,,55875.0,,,Typical LPG Carrier,Liquified Petroleum Gas,226,32,0.54,8
2022-08-03,Bulk Carrier,28755,79,,,176553.0,,Handymax/Supramax,Iron Ore,102,26,0.66,18
2022-10-15,LPG Carrier,38329,275,,37294.0,,,Typical LPG Carrier,Liquified Petroleum Gas,154,35,0.67,10
2022-10-12,Tanker,19065,376,,,388595.0,,Panamax,Refined Products,306,61,0.57,10
2022-09-05,Container Ship,16208,354,,,,10642.0,Panamax Ships,Electronics,174,59,0.58,4
2022-10-10,Container Ship,33793,302,,,,6528.0,Feedermax Ships,Apparel,212,51,0.5,10
2022-06-09,Tanker,27401,358,,,320135.0,,MR,Refined Products,106,39,0.75,18
2021-02-26,Bulk Carrier,23820,256,,,184908.0,,Handymax/Supramax,Iron Ore,107,45,0.51,10
2024-01-06,Bulk Carrier,20221,343,,,125028.0,,Handymax/Supramax,Grain,190,44,0.75,8
2022-07-15,Container Ship,26146,242,,,,12934.0,Feedermax Ships,Apparel,207,37,0.75,12
2021-09-14,Bulk Carrier,23137,409,,,62751.0,,Handymax/Supramax,Iron Ore,172,55,0.67,18
2021-01-21,LNG Carrier,55599,431,116226.0,,,,Typical LNG Carrier,Liquified Natural Gas,253,41,0.58,4
2021-04-10,LNG Carrier,50928,395,110142.0,,,,Typical LNG Carrier,Liquified Natural Gas,216,45,0.76,5
2023-08-25,Container Ship,13733,168,,,,5837.0,Feeder Ships,Consumer Goods,179,35,0.62,1
2023-07-28,Container Ship,17055,403,,,,12667.0,Post-Panamax Ships,Chemicals,281,19,0.75,3
2023-10-30,LPG Carrier,31594,282,,79179.0,,,Typical LPG Carrier,Liquified Petroleum Gas,208,22,0.58,14
2023-09-15,Tanker,31988,174,,,323969.0,,MR,Crude Oil,297,49,0.53,5
2023-05-11,LPG Carrier,38846,225,,50960.0,,,Typical LPG Carrier,Liquified Petroleum Gas,229,29,0.75,2
2021-08-02,LNG Carrier,33808,210,116965.0,,,,Typical LNG Carrier,Liquified Natural Gas,277,41,0.59,3
2021-04-10,LPG Carrier,21773,401,,20060.0,,,Typical LPG Carrier,Liquified Petroleum Gas,137,19,0.51,16
2023-10-19,LNG Carrier,28103,292,142891.0,,,,Typical LNG Carrier,Liquified Natural Gas,291,45,0.7,12
2023-04-27,Bulk Carrier,24134,140,,,37302.0,,Capesize,Grain,300,35,0.72,8
2023-03-22,LNG Carrier,51487,143,110779.0,,,,Typical LNG Carrier,Liquified Natural Gas,217,42,0.75,9
2023-07-27,Tanker,33773,428,,,297723.0,,Aframax,Crude Oil,244,61,0.66,14
2021-02-16,Container Ship,29266,332,,,,3718.0,New Panamax (Neo-Panamax) Ships,Machinery,257,56,0.66,7
2023-07-30,Bulk Carrier,23206,316,,,101536.0,,Panamax,Grain,121,30,0.53,16
2023-02-22,Bulk Carrier,16843,343,,,52970.0,,Handymax/Supramax,Coal,230,21,0.68,10
2022-10-01,Bulk Carrier,22536,237,,,181966.0,,Handymax/Supramax,Iron Ore,275,33,0.54,6
2021-01-13,LNG Carrier,32899,152,126712.0,,,,Typical LNG Carrier,Liquified Natural Gas,294,43,0.75,3
2022-11-30,Tanker,24810,158,,,196044.0,,ULCC,Refined Products,347,51,0.78,5
2021-12-30,Container Ship,28128,162,,,,13479.0,Feeder Ships,Apparel,304,59,0.54,16
2021-05-09,Container Ship,12655,404,,,,6259.0,Feedermax Ships,Apparel,179,60,0.71,13
2022-07-31,LPG Carrier,21905,417,,15013.0,,,Typical LPG Carrier,Liquified Petroleum Gas,133,15,0.54,3
2022-06-26,Container Ship,24182,206,,,,7457.0,Panamax Ships,Consumer Goods,358,28,0.74,18
2023-02-19,Bulk Carrier,12707,385,,,53022.0,,Capesize,Grain,123,33,0.6,7
2022-10-20,Tanker,18298,404,,,197293.0,,Handysize,Refined Products,339,60,0.54,12
2023-05-22,Tanker,33399,448,,,136416.0,,Panamax,Crude Oil,207,65,0.76,14
2021-09-02,Container Ship,17487,402,,,,3689.0,Feeder Ships,Chemicals,177,16,0.64,17
2023-08-30,Container Ship,20493,99,,,,12190.0,Post-Panamax Ships,Apparel,93,57,0.73,3
2021-02-23,Bulk Carrier,17292,138,,,198147.0,,Panamax,Grain,266,45,0.7,11
2022-08-30,Tanker,45555,133,,,343904.0,,MR,Crude Oil,196,50,0.63,14
2023-10-23,LPG Carrier,40243,407,,53827.0,,,Typical LPG Carrier,Liquified Petroleum Gas,145,34,0.72,6
2021-06-16,LPG Carrier,36601,168,,5174.0,,,Typical LPG Carrier,Liquified Petroleum Gas,102,21,0.75,16
2021-06-22,Tanker,22464,212,,,257347.0,,MR,Crude Oil,283,28,0.7,2
2021-12-09,Tanker,17659,316,,,199653.0,,Panamax,Refined Products,331,40,0.78,14
2023-02-20,LNG Carrier,27722,295,142256.0,,,,Typical LNG Carrier,Liquified Natural Gas,215,46,0.51,9
2022-04-08,Tanker,47104,145,,,155411.0,,Suezmax,Refined Products,201,56,0.59,5
2021-05-19,LNG Carrier,55746,201,143435.0,,,,Typical LNG Carrier,Liquified Natural Gas,265,41,0.73,9
2022-04-08,LPG Carrier,36224,220,,45035.0,,,Typical LPG Carrier,Liquified Petroleum Gas,179,32,0.52,7
2021-08-15,Bulk Carrier,18239,275,,,157735.0,,Handysize,Grain,114,22,0.59,13
2021-10-30,Tanker,33336,78,,,197822.0,,MR,Crude Oil,117,31,0.7,10
2022-06-23,Tanker,17902,101,,,256435.0,,VLCC,Refined Products,226,60,0.63,1
2022-12-23,Tanker,21807,252,,,256084.0,,ULCC,Crude Oil,141,63,0.62,18
2023-03-15,Tanker,46072,333,,,308518.0,,MR,Refined Products,129,22,0.66,8
2022-02-11,Container Ship,27034,441,,,,7382.0,Feedermax Ships,Machinery,309,31,0.77,6
2021-10-06,Tanker,48549,288,,,387938.0,,LR2,Refined Products,121,33,0.54,15
2022-07-23,Tanker,43483,314,,,142126.0,,Panamax,Refined Products,296,37,0.57,8
2022-09-25,LNG Carrier,45191,418,139144.0,,,,Typical LNG Carrier,Liquified Natural Gas,225,43,0.52,6
2023-03-19,Bulk Carrier,11721,109,,,10184.0,,Handymax/Supramax,Grain,282,42,0.61,4
2021-07-26,Container Ship,19486,246,,,,7049.0,New Panamax (Neo-Panamax) Ships,Electronics,395,59,0.54,15
2021-12-16,Bulk Carrier,23399,57,,,17628.0,,Handysize,Grain,208,49,0.52,8
2023-02-13,LNG Carrier,27840,321,123682.0,,,,Typical LNG Carrier,Liquified Natural Gas,225,46,0.55,15
2023-12-02,Bulk Carrier,11000,384,,,177935.0,,Handysize,Iron Ore,167,60,0.78,6
2022-10-22,LPG Carrier,36755,182,,72114.0,,,Typical LPG Carrier,Liquified Petroleum Gas,200,34,0.62,12
2023-11-26,Tanker,17522,406,,,119176.0,,Handysize,Crude Oil,73,53,0.73,6
2021-02-08,LNG Carrier,56216,403,127948.0,,,,Typical LNG Carrier,Liquified Natural Gas,237,49,0.71,1
2021-08-26,Container Ship,17303,119,,,,4510.0,New Panamax (Neo-Panamax) Ships,Apparel,209,59,0.71,12
2022-03-04,LPG Carrier,26734,174,,77750.0,,,Typical LPG Carrier,Liquified Petroleum Gas,170,36,0.73,10
2023-11-20,Bulk Carrier,10777,275,,,21768.0,,Handymax/Supramax,Coal,132,44,0.55,3
2023-06-19,LPG Carrier,23748,292,,40070.0,,,Typical LPG Carrier,Liquified Petroleum Gas,191,19,0.58,7
2022-02-26,LNG Carrier,27025,67,132363.0,,,,Typical LNG Carrier,Liquified Natural Gas,236,46,0.59,8
2022-05-25,LPG Carrier,38641,296,,39334.0,,,Typical LPG Carrier,Liquified Petroleum Gas,147,28,0.56,13
2021-10-22,Container Ship,31592,119,,,,6888.0,Feeder Ships,Machinery,213,60,0.56,7
2022-01-13,Bulk Carrier,23081,245,,,143935.0,,Handysize,Grain,126,53,0.7,17
2023-06-20,LNG Carrier,38304,280,117750.0,,,,Typical LNG Carrier,Liquified Natural Gas,246,41,0.78,16
2021-05-21,LNG Carrier,52209,139,115703.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,47,0.69,14
2022-10-23,Container Ship,12364,374,,,,13854.0,New Panamax (Neo-Panamax) Ships,Apparel,298,17,0.58,4
2024-01-22,Container Ship,10198,94,,,,13592.0,Feedermax Ships,Consumer Goods,223,49,0.73,10
2021-04-02,Tanker,17536,279,,,221425.0,,Aframax,Crude Oil,277,45,0.54,18
2021-11-18,LNG Carrier,34409,346,121407.0,,,,Typical LNG Carrier,Liquified Natural Gas,225,49,0.56,17
2022-01-15,LPG Carrier,29546,221,,19088.0,,,Typical LPG Carrier,Liquified Petroleum Gas,213,32,0.62,7
2024-01-17,Container Ship,16074,398,,,,12563.0,Feedermax Ships,Apparel,147,48,0.52,16
2023-08-02,Bulk Carrier,15464,236,,,180725.0,,Handymax/Supramax,Grain,270,58,0.66,5
2022-06-29,LPG Carrier,37193,224,,65794.0,,,Typical LPG Carrier,Liquified Petroleum Gas,127,22,0.64,17
2021-06-03,Container Ship,19425,399,,,,11563.0,Feeder Ships,Electronics,118,45,0.63,15
2023-04-11,LNG Carrier,48391,69,122160.0,,,,Typical LNG Carrier,Liquified Natural Gas,218,45,0.64,3
2023-07-19,Container Ship,24410,361,,,,9150.0,Feeder Ships,Machinery,263,23,0.74,5
2023-10-17,LNG Carrier,45089,423,133676.0,,,,Typical LNG Carrier,Liquified Natural Gas,267,46,0.55,13
2021-02-20,Bulk Carrier,27375,279,,,128650.0,,Capesize,Grain,274,50,0.75,8
2021-06-02,LPG Carrier,24274,86,,55219.0,,,Typical LPG Carrier,Liquified Petroleum Gas,219,32,0.77,7
2022-12-17,LPG Carrier,26874,177,,6089.0,,,Typical LPG Carrier,Liquified Petroleum Gas,185,24,0.77,15
2024-01-20,LNG Carrier,26707,116,132041.0,,,,Typical LNG Carrier,Liquified Natural Gas,229,41,0.74,4
2021-01-24,Bulk Carrier,27030,401,,,57588.0,,Panamax,Coal,225,48,0.73,5
2023-01-14,LPG Carrier,26600,355,,42077.0,,,Typical LPG Carrier,Liquified Petroleum Gas,203,38,0.65,17
2022-07-01,Bulk Carrier,29617,77,,,145664.0,,Panamax,Grain,275,29,0.51,5
2023-05-23,Container Ship,24855,441,,,,6761.0,Panamax Ships,Apparel,261,32,0.8,10
2022-02-22,LNG Carrier,52519,136,146549.0,,,,Typical LNG Carrier,Liquified Natural Gas,257,45,0.63,18
2023-12-27,Bulk Carrier,12370,218,,,154114.0,,Panamax,Iron Ore,151,27,0.67,2
2021-10-07,LNG Carrier,43776,195,103374.0,,,,Typical LNG Carrier,Liquified Natural Gas,249,41,0.52,7
2023-08-10,Tanker,22985,187,,,130290.0,,Suezmax,Crude Oil,349,35,0.75,15
2023-03-05,LNG Carrier,33195,330,112199.0,,,,Typical LNG Carrier,Liquified Natural Gas,223,47,0.73,16
2023-02-06,Tanker,29831,313,,,305251.0,,LR1,Refined Products,157,58,0.78,13
2022-10-16,Bulk Carrier,26764,389,,,151868.0,,Handymax/Supramax,Coal,244,23,0.6,17
2021-07-18,LPG Carrier,39934,192,,67001.0,,,Typical LPG Carrier,Liquified Petroleum Gas,216,33,0.5,13
2022-02-24,LPG Carrier,24311,335,,27502.0,,,Typical LPG Carrier,Liquified Petroleum Gas,152,23,0.62,1
2021-01-19,LPG Carrier,25919,58,,60323.0,,,Typical LPG Carrier,Liquified Petroleum Gas,127,21,0.67,11
2022-04-17,Bulk Carrier,16983,366,,,165872.0,,Handysize,Coal,267,21,0.76,5
2023-11-04,Container Ship,34017,250,,,,6734.0,Panamax Ships,Consumer Goods,284,27,0.69,6
2021-08-20,Bulk Carrier,22143,395,,,123184.0,,Panamax,Coal,202,45,0.53,14
2022-01-28,Tanker,39042,367,,,134863.0,,LR2,Crude Oil,305,26,0.62,3
2023-03-29,Container Ship,16030,126,,,,9456.0,New Panamax (Neo-Panamax) Ships,Consumer Goods,135,17,0.8,13
2023-09-30,LPG Carrier,42403,263,,24708.0,,,Typical LPG Carrier,Liquified Petroleum Gas,203,28,0.6,1
2023-09-25,LPG Carrier,39959,206,,69238.0,,,Typical LPG Carrier,Liquified Petroleum Gas,210,40,0.72,2
