Charter Date,Vessel Type,Route ID,Charter Price ($/day),Duration (days),Cargo Type/Use Case,Capacity/Bollard Pull,daily_consumption,Distance (nm),Port Fees ($),Average Speed (knots)
2022-09-16,VLCC,TD15,8458,32.738095238095234,Crude Oil,301843,55,11000,60000,14.0
2021-08-27,Suezmax,TD20,6362,13.782051282051283,Refined Products,143609,40,4300,35000,13.0
2022-06-07,LR1,TC5,6663,18.666666666666668,Refined Products,58152,35,5600,30000,12.5
2021-03-12,LR2,TC7,6814,11.85897435897436,Refined Products,76189,40,3700,20000,13.0
2022-03-19,MR,TC23,7172,1.736111111111111,Diesel,48790,25,500,8000,12.0
2022-06-24,Aframax,TD8,5919,15.972222222222221,Crude Oil,101966,30,4600,30000,12.0
2022-04-04,Suezmax,TD6,7754,3.8461538461538463,Refined Products,140384,40,1200,12000,13.0
2021-08-03,VLCC,STS1,7648,0.029761904761904764,Crude Oil,317196,55,10,0,14.0
2023-11-03,LR1,TC1,5272,18.666666666666668,Refined Products,61685,35,5600,30000,12.5
2021-12-24,MR,TC6,7473,4.166666666666667,Gasoline,49960,25,1200,10000,12.0
2021-12-21,LR2,TC5,6939,17.94871794871795,Refined Products,83769,40,5600,30000,13.0
2024-02-01,MR,TC6,8602,4.166666666666667,Diesel,47680,25,1200,10000,12.0
2023-03-18,MR,TC6,7224,4.166666666666667,Gasoline,43476,25,1200,10000,12.0
2022-09-30,Suezmax,STS2,9733,0.04807692307692307,Refined Products,144317,40,15,0,13.0
2023-12-29,Suezmax,TD6,5439,3.8461538461538463,Crude Oil,145058,40,1200,12000,13.0
2021-09-13,VLCC,TD3C,7268,19.345238095238095,Crude Oil,316192,55,6500,50000,14.0
2023-08-01,Aframax,STS1,6597,0.034722222222222224,Fuel Oil,99587,30,10,0,12.0
2023-12-19,Aframax,TD8,7871,15.972222222222221,Crude Oil,102609,30,4600,30000,12.0
2021-07-07,MR,TC14,7867,13.888888888888888,Gasoline,47467,25,4000,22000,12.0
2022-02-09,MR,TC6,5639,4.166666666666667,Gasoline,44165,25,1200,10000,12.0
2022-11-09,MR,TC23,9522,1.736111111111111,Diesel,40874,25,500,8000,12.0
2022-04-15,Aframax,TD8,6513,15.972222222222221,Fuel Oil,98893,30,4600,30000,12.0
2022-11-06,MR,TC11,7475,9.722222222222223,Diesel,48277,25,2800,18000,12.0
2021-01-27,MR,TC14,5620,13.888888888888888,Diesel,43324,25,4000,22000,12.0
2023-10-31,MR,STS1,8606,0.034722222222222224,Gasoline,41720,25,10,0,12.0
2022-03-10,MR,TC2_37,7462,10.416666666666666,Gasoline,45145,25,3000,25000,12.0
2022-08-01,VLCC,STS1,7172,0.029761904761904764,Crude Oil,306842,55,10,0,14.0
2022-10-22,Suezmax,TD6,5943,3.8461538461538463,Refined Products,147057,40,1200,12000,13.0
2023-04-29,Aframax,TD19,9230,2.777777777777778,Fuel Oil,104656,30,800,15000,12.0
2021-03-10,VLCC,TD15,7125,32.738095238095234,Crude Oil,303907,55,11000,60000,14.0
2023-05-12,VLCC,STS3,9711,0.03571428571428571,Crude Oil,303177,55,12,0,14.0
2023-12-07,MR,TC2_37,7024,10.416666666666666,Diesel,44275,25,3000,25000,12.0
2021-05-05,MR,TC2_37,9405,10.416666666666666,Diesel,47107,25,3000,25000,12.0
2021-06-07,MR,TC23,5257,1.736111111111111,Gasoline,49798,25,500,8000,12.0
2023-01-19,MR,TC14,7537,13.888888888888888,Diesel,43539,25,4000,22000,12.0
2021-05-05,Aframax,TD19,8841,2.777777777777778,Fuel Oil,100791,30,800,15000,12.0
2023-10-28,Suezmax,TD6,5403,3.8461538461538463,Refined Products,146163,40,1200,12000,13.0
2023-09-16,Suezmax,TD6,7198,3.8461538461538463,Refined Products,148308,40,1200,12000,13.0
2021-07-24,MR,TC6,8369,4.166666666666667,Diesel,49695,25,1200,10000,12.0
2022-02-19,LR2,TC5,8299,17.94871794871795,Refined Products,80800,40,5600,30000,13.0
2023-03-14,Aframax,TD8,9780,15.972222222222221,Fuel Oil,101516,30,4600,30000,12.0
2022-11-14,LR1,TC7,9912,12.333333333333334,Refined Products,55558,35,3700,20000,12.5
2023-12-01,Aframax,TD19,6473,2.777777777777778,Fuel Oil,102918,30,800,15000,12.0
2023-10-21,Suezmax,TD20,5609,13.782051282051283,Refined Products,143917,40,4300,35000,13.0
2022-01-24,MR,TC2_37,5059,10.416666666666666,Gasoline,47056,25,3000,25000,12.0
2023-12-23,LR1,TC1,8917,18.666666666666668,Refined Products,58294,35,5600,30000,12.5
2022-01-18,LR2,TC5,8612,17.94871794871795,Refined Products,80274,40,5600,30000,13.0
2023-06-05,MR,TC11,5604,9.722222222222223,Gasoline,44361,25,2800,18000,12.0
2021-09-11,Aframax,TD19,7763,2.777777777777778,Fuel Oil,103047,30,800,15000,12.0
2021-12-22,LR1,TC5,9528,18.666666666666668,Refined Products,57086,35,5600,30000,12.5
2023-08-14,LR1,TC7,8479,12.333333333333334,Refined Products,62018,35,3700,20000,12.5
2021-08-14,MR,STS1,9394,0.034722222222222224,Gasoline,42022,25,10,0,12.0
2023-12-24,MR,TC23,9866,1.736111111111111,Gasoline,40834,25,500,8000,12.0
2022-11-14,MR,TC6,8553,4.166666666666667,Diesel,43246,25,1200,10000,12.0
2023-02-16,Suezmax,TD6,9879,3.8461538461538463,Refined Products,145931,40,1200,12000,13.0
2023-03-20,MR,TC2_37,9755,10.416666666666666,Diesel,49992,25,3000,25000,12.0
2023-02-26,Aframax,TD8,7281,15.972222222222221,Fuel Oil,101867,30,4600,30000,12.0
2022-08-24,LR2,TC5,6721,17.94871794871795,Refined Products,81497,40,5600,30000,13.0
2023-05-06,MR,TC2_37,9176,10.416666666666666,Gasoline,41650,25,3000,25000,12.0
2021-07-20,Aframax,STS1,5173,0.034722222222222224,Crude Oil,101097,30,10,0,12.0
2023-04-03,VLCC,TD15,6282,32.738095238095234,Crude Oil,314481,55,11000,60000,14.0
2021-03-22,MR,TC14,6620,13.888888888888888,Diesel,43872,25,4000,22000,12.0
2022-07-05,Suezmax,TD6,8872,3.8461538461538463,Refined Products,142507,40,1200,12000,13.0
2022-11-07,VLCC,TD3C,7221,19.345238095238095,Crude Oil,314741,55,6500,50000,14.0
2021-08-22,MR,TC6,7680,4.166666666666667,Diesel,40969,25,1200,10000,12.0
2022-06-18,MR,TC6,9843,4.166666666666667,Diesel,48883,25,1200,10000,12.0
2021-12-16,Aframax,TD19,5428,2.777777777777778,Crude Oil,100826,30,800,15000,12.0
2021-08-31,VLCC,TD3C,6695,19.345238095238095,Crude Oil,304332,55,6500,50000,14.0
2023-08-17,Aframax,TD19,5408,2.777777777777778,Crude Oil,96512,30,800,15000,12.0
2022-08-01,MR,TC6,8291,4.166666666666667,Diesel,45100,25,1200,10000,12.0
2022-04-15,Aframax,TD19,6396,2.777777777777778,Crude Oil,102939,30,800,15000,12.0
2022-02-21,Aframax,STS2,5582,0.052083333333333336,Crude Oil,97929,30,15,0,12.0
2022-04-07,Suezmax,TD20,8250,13.782051282051283,Refined Products,147718,40,4300,35000,13.0
2023-02-16,MR,TC14,9459,13.888888888888888,Gasoline,43760,25,4000,22000,12.0
2023-01-21,Aframax,STS3,5163,0.041666666666666664,Crude Oil,100878,30,12,0,12.0
2021-04-12,LR1,TC1,5111,18.666666666666668,Refined Products,59893,35,5600,30000,12.5
2022-06-16,MR,STS1,9167,0.034722222222222224,Diesel,44310,25,10,0,12.0
2023-06-01,MR,TC23,8089,1.736111111111111,Gasoline,48452,25,500,8000,12.0
2023-11-06,MR,TC6,9294,4.166666666666667,Gasoline,41551,25,1200,10000,12.0
2022-06-28,MR,TC2_37,8196,10.416666666666666,Gasoline,49695,25,3000,25000,12.0
2023-03-12,MR,TC23,8594,1.736111111111111,Gasoline,44178,25,500,8000,12.0
2022-02-16,MR,TC14,7846,13.888888888888888,Diesel,41064,25,4000,22000,12.0
2021-06-27,MR,TC6,7342,4.166666666666667,Diesel,45014,25,1200,10000,12.0
2023-07-10,Suezmax,TD20,6664,13.782051282051283,Refined Products,145099,40,4300,35000,13.0
2021-10-03,MR,TC6,7542,4.166666666666667,Diesel,42117,25,1200,10000,12.0
2021-05-25,MR,STS3,8261,0.041666666666666664,Diesel,43054,25,12,0,12.0
2022-09-29,LR1,TC1,5257,18.666666666666668,Refined Products,56217,35,5600,30000,12.5
2023-05-08,VLCC,TD3C,8963,19.345238095238095,Crude Oil,303378,55,6500,50000,14.0
2021-06-07,MR,TC11,5714,9.722222222222223,Gasoline,47401,25,2800,18000,12.0
2021-07-01,Suezmax,TD6,5209,3.8461538461538463,Crude Oil,142820,40,1200,12000,13.0
2022-12-24,LR1,TC1,8232,18.666666666666668,Refined Products,60760,35,5600,30000,12.5
2023-04-05,MR,TC23,8655,1.736111111111111,Gasoline,49898,25,500,8000,12.0
2023-11-11,Aframax,TD19,8276,2.777777777777778,Crude Oil,98664,30,800,15000,12.0
2023-01-17,Aframax,TD19,9584,2.777777777777778,Crude Oil,104318,30,800,15000,12.0
2022-05-01,VLCC,STS3,7103,0.03571428571428571,Crude Oil,316113,55,12,0,14.0
2021-08-09,Aframax,TD19,5885,2.777777777777778,Fuel Oil,97469,30,800,15000,12.0
2022-11-17,VLCC,TD15,5932,32.738095238095234,Crude Oil,311853,55,11000,60000,14.0
2023-04-01,VLCC,TD3C,5344,19.345238095238095,Crude Oil,313557,55,6500,50000,14.0
2021-07-27,MR,TC2_37,9978,10.416666666666666,Gasoline,48725,25,3000,25000,12.0
2022-07-16,LR1,TC1,9960,18.666666666666668,Refined Products,59952,35,5600,30000,12.5
2022-10-24,MR,TC6,8330,4.166666666666667,Diesel,45655,25,1200,10000,12.0
2022-12-14,MR,STS3,5380,0.041666666666666664,Gasoline,44802,25,12,0,12.0
2021-11-12,Suezmax,TD20,9457,13.782051282051283,Refined Products,141024,40,4300,35000,13.0
2022-01-15,MR,TC23,5285,1.736111111111111,Gasoline,41419,25,500,8000,12.0
2021-04-16,MR,TC14,9936,13.888888888888888,Gasoline,47638,25,4000,22000,12.0
2022-10-12,MR,TC6,6658,4.166666666666667,Gasoline,42444,25,1200,10000,12.0
2023-03-01,LR2,TC7,5518,11.85897435897436,Refined Products,79439,40,3700,20000,13.0
2021-03-01,LR1,TC5,9250,18.666666666666668,Refined Products,56127,35,5600,30000,12.5
2023-10-22,MR,TC14,9204,13.888888888888888,Diesel,46463,25,4000,22000,12.0
2023-02-03,Suezmax,TD6,8160,3.8461538461538463,Refined Products,141594,40,1200,12000,13.0
2023-07-05,Aframax,TD19,8149,2.777777777777778,Fuel Oil,102627,30,800,15000,12.0
2023-01-29,Suezmax,TD6,8080,3.8461538461538463,Refined Products,147902,40,1200,12000,13.0
2021-10-07,LR2,TC5,7998,17.94871794871795,Refined Products,79673,40,5600,30000,13.0
2023-11-20,LR2,TC1,8512,17.94871794871795,Refined Products,78509,40,5600,30000,13.0
2021-05-15,LR1,TC5,5320,18.666666666666668,Refined Products,55124,35,5600,30000,12.5
2022-04-06,VLCC,TD3C,8644,19.345238095238095,Crude Oil,312028,55,6500,50000,14.0
2021-07-18,MR,TC14,5899,13.888888888888888,Gasoline,48480,25,4000,22000,12.0
2022-01-31,VLCC,TD15,6609,32.738095238095234,Crude Oil,304630,55,11000,60000,14.0
2021-06-26,MR,TC11,7690,9.722222222222223,Diesel,45634,25,2800,18000,12.0
2023-07-26,VLCC,TD15,5110,32.738095238095234,Crude Oil,315636,55,11000,60000,14.0
2021-03-02,Suezmax,TD20,6493,13.782051282051283,Crude Oil,146847,40,4300,35000,13.0
2023-11-21,MR,TC14,5773,13.888888888888888,Diesel,45690,25,4000,22000,12.0
2023-08-26,Aframax,TD8,7842,15.972222222222221,Crude Oil,98781,30,4600,30000,12.0
2022-01-06,MR,TC14,7706,13.888888888888888,Gasoline,41660,25,4000,22000,12.0
2023-08-24,MR,TC23,7230,1.736111111111111,Diesel,41182,25,500,8000,12.0
2021-07-10,VLCC,TD3C,6201,19.345238095238095,Crude Oil,308301,55,6500,50000,14.0
2023-07-03,Suezmax,TD20,6755,13.782051282051283,Refined Products,143449,40,4300,35000,13.0
2021-09-02,Suezmax,TD6,9208,3.8461538461538463,Refined Products,148355,40,1200,12000,13.0
2022-11-09,Aframax,TD19,5850,2.777777777777778,Crude Oil,96510,30,800,15000,12.0
2023-05-13,MR,TC6,8797,4.166666666666667,Gasoline,43592,25,1200,10000,12.0
2022-12-23,MR,TC14,6404,13.888888888888888,Diesel,48032,25,4000,22000,12.0
2021-11-25,Suezmax,TD20,7201,13.782051282051283,Refined Products,147327,40,4300,35000,13.0
2021-02-10,MR,TC6,8686,4.166666666666667,Diesel,41001,25,1200,10000,12.0
2022-11-11,LR1,TC1,7122,18.666666666666668,Refined Products,63442,35,5600,30000,12.5
2022-07-05,Aframax,TD8,7807,15.972222222222221,Fuel Oil,100260,30,4600,30000,12.0
2021-01-25,MR,TC11,7552,9.722222222222223,Gasoline,46327,25,2800,18000,12.0
2022-12-29,MR,STS3,8262,0.041666666666666664,Gasoline,41538,25,12,0,12.0
2021-01-28,MR,TC23,9546,1.736111111111111,Gasoline,46889,25,500,8000,12.0
2022-06-30,VLCC,STS3,5158,0.03571428571428571,Crude Oil,304168,55,12,0,14.0
2023-03-02,Aframax,STS3,5454,0.041666666666666664,Fuel Oil,103865,30,12,0,12.0
2021-02-09,MR,TC23,8003,1.736111111111111,Gasoline,40542,25,500,8000,12.0
2021-09-21,LR2,TC5,6629,17.94871794871795,Refined Products,76981,40,5600,30000,13.0
2021-11-26,Suezmax,TD20,7593,13.782051282051283,Crude Oil,146681,40,4300,35000,13.0
2022-12-23,MR,TC23,9697,1.736111111111111,Gasoline,45674,25,500,8000,12.0
2022-08-01,MR,TC2_37,6005,10.416666666666666,Gasoline,40012,25,3000,25000,12.0
2023-11-27,Aframax,STS3,7561,0.041666666666666664,Crude Oil,97063,30,12,0,12.0
2022-01-18,LR2,TC7,9007,11.85897435897436,Refined Products,79084,40,3700,20000,13.0
2022-03-23,VLCC,TD15,6290,32.738095238095234,Crude Oil,318175,55,11000,60000,14.0
2022-05-12,VLCC,TD3C,8168,19.345238095238095,Crude Oil,312034,55,6500,50000,14.0
2022-11-22,MR,TC2_37,6443,10.416666666666666,Gasoline,43876,25,3000,25000,12.0
2021-12-26,LR2,TC7,6863,11.85897435897436,Refined Products,83368,40,3700,20000,13.0
2021-11-08,MR,TC23,8226,1.736111111111111,Gasoline,47679,25,500,8000,12.0
2022-06-30,LR2,TC7,9890,11.85897435897436,Refined Products,81384,40,3700,20000,13.0
2023-09-17,Aframax,TD8,7282,15.972222222222221,Fuel Oil,103973,30,4600,30000,12.0
2021-01-30,LR2,TC5,5320,17.94871794871795,Refined Products,80548,40,5600,30000,13.0
2023-08-22,LR1,TC7,7660,12.333333333333334,Refined Products,62005,35,3700,20000,12.5
2022-07-12,LR1,TC5,6665,18.666666666666668,Refined Products,57773,35,5600,30000,12.5
2023-08-23,Suezmax,STS2,8270,0.04807692307692307,Crude Oil,144504,40,15,0,13.0
2022-10-08,Suezmax,STS2,5920,0.04807692307692307,Crude Oil,145151,40,15,0,13.0
2022-10-22,LR2,TC5,9478,17.94871794871795,Refined Products,83248,40,5600,30000,13.0
2022-08-17,LR2,TC1,7759,17.94871794871795,Refined Products,76055,40,5600,30000,13.0
2022-06-07,LR2,TC7,7379,11.85897435897436,Refined Products,79542,40,3700,20000,13.0
2023-08-08,VLCC,TD3C,8885,19.345238095238095,Crude Oil,315590,55,6500,50000,14.0
2022-12-03,LR2,TC5,5881,17.94871794871795,Refined Products,78756,40,5600,30000,13.0
2021-01-15,VLCC,TD15,8119,32.738095238095234,Crude Oil,301555,55,11000,60000,14.0
2023-12-31,LR1,TC5,9866,18.666666666666668,Refined Products,55727,35,5600,30000,12.5
2021-01-16,Aframax,TD19,9695,2.777777777777778,Crude Oil,98767,30,800,15000,12.0
2022-08-03,Aframax,TD19,7321,2.777777777777778,Fuel Oil,95199,30,800,15000,12.0
2022-12-15,VLCC,TD15,6750,32.738095238095234,Crude Oil,306423,55,11000,60000,14.0
2023-05-13,LR1,TC7,9128,12.333333333333334,Refined Products,64570,35,3700,20000,12.5
2021-10-07,MR,TC2_37,5908,10.416666666666666,Diesel,49996,25,3000,25000,12.0
2021-09-14,Aframax,TD8,7509,15.972222222222221,Fuel Oil,96410,30,4600,30000,12.0
2021-12-06,Suezmax,TD6,9398,3.8461538461538463,Crude Oil,149944,40,1200,12000,13.0
2021-01-23,Aframax,TD8,7142,15.972222222222221,Crude Oil,98327,30,4600,30000,12.0
2022-06-25,VLCC,TD15,6366,32.738095238095234,Crude Oil,312161,55,11000,60000,14.0
2023-07-27,Aframax,TD8,7715,15.972222222222221,Fuel Oil,101263,30,4600,30000,12.0
2023-06-25,MR,TC6,5061,4.166666666666667,Diesel,47545,25,1200,10000,12.0
2021-07-08,LR1,TC5,5883,18.666666666666668,Refined Products,64726,35,5600,30000,12.5
2021-09-22,MR,TC2_37,6455,10.416666666666666,Gasoline,49883,25,3000,25000,12.0
2021-12-29,VLCC,TD3C,8608,19.345238095238095,Crude Oil,317335,55,6500,50000,14.0
2021-04-02,MR,TC6,8817,4.166666666666667,Diesel,42323,25,1200,10000,12.0
2023-02-18,Suezmax,TD20,8247,13.782051282051283,Crude Oil,145324,40,4300,35000,13.0
2022-05-17,Suezmax,TD20,5194,13.782051282051283,Refined Products,140279,40,4300,35000,13.0
2022-10-16,MR,TC11,7933,9.722222222222223,Gasoline,41815,25,2800,18000,12.0
2023-12-22,VLCC,TD3C,7450,19.345238095238095,Crude Oil,301367,55,6500,50000,14.0
2023-12-30,MR,TC14,5157,13.888888888888888,Diesel,43876,25,4000,22000,12.0
2023-10-20,Suezmax,TD6,9497,3.8461538461538463,Refined Products,141412,40,1200,12000,13.0
2023-04-16,MR,TC6,6253,4.166666666666667,Diesel,40164,25,1200,10000,12.0
2021-02-18,VLCC,STS1,9926,0.029761904761904764,Crude Oil,311869,55,10,0,14.0
2023-11-01,LR1,TC5,8716,18.666666666666668,Refined Products,64107,35,5600,30000,12.5
2021-08-06,MR,TC23,9749,1.736111111111111,Gasoline,48692,25,500,8000,12.0
2023-05-19,Suezmax,TD20,5798,13.782051282051283,Refined Products,144144,40,4300,35000,13.0
2021-04-29,MR,TC2_37,6167,10.416666666666666,Gasoline,43697,25,3000,25000,12.0
2024-01-04,MR,TC14,5808,13.888888888888888,Diesel,48732,25,4000,22000,12.0
2023-08-26,VLCC,TD15,5495,32.738095238095234,Crude Oil,316577,55,11000,60000,14.0
2021-03-09,MR,TC2_37,8375,10.416666666666666,Gasoline,41593,25,3000,25000,12.0
2022-10-29,Aframax,TD19,5441,2.777777777777778,Fuel Oil,98241,30,800,15000,12.0
2021-06-02,MR,STS3,9443,0.041666666666666664,Diesel,42153,25,12,0,12.0
2023-04-23,VLCC,TD15,6001,32.738095238095234,Crude Oil,319105,55,11000,60000,14.0
2022-12-17,MR,TC14,7108,13.888888888888888,Diesel,44016,25,4000,22000,12.0
2021-01-02,Suezmax,STS2,9351,0.04807692307692307,Crude Oil,146694,40,15,0,13.0
2022-10-22,MR,TC6,7905,4.166666666666667,Diesel,47228,25,1200,10000,12.0
2023-03-01,MR,TC11,6606,9.722222222222223,Gasoline,40911,25,2800,18000,12.0
2023-08-09,LR1,TC1,5424,18.666666666666668,Refined Products,59779,35,5600,30000,12.5
2022-07-13,Aframax,TD19,8586,2.777777777777778,Fuel Oil,95028,30,800,15000,12.0
2024-01-15,LR2,TC5,8858,17.94871794871795,Refined Products,77882,40,5600,30000,13.0
2021-12-23,Aframax,STS3,6615,0.041666666666666664,Fuel Oil,98880,30,12,0,12.0
2021-10-31,Suezmax,TD6,6647,3.8461538461538463,Refined Products,145241,40,1200,12000,13.0
2023-02-24,Suezmax,TD20,7726,13.782051282051283,Crude Oil,144700,40,4300,35000,13.0
2021-01-29,VLCC,TD3C,9267,19.345238095238095,Crude Oil,310916,55,6500,50000,14.0
2023-04-15,MR,TC6,8214,4.166666666666667,Gasoline,47500,25,1200,10000,12.0
2023-04-06,MR,STS3,6541,0.041666666666666664,Gasoline,46858,25,12,0,12.0
2023-09-17,MR,TC23,9712,1.736111111111111,Diesel,44991,25,500,8000,12.0
2021-11-12,MR,TC6,7477,4.166666666666667,Gasoline,47194,25,1200,10000,12.0
2023-01-05,LR1,TC7,8159,12.333333333333334,Refined Products,56055,35,3700,20000,12.5
2022-02-06,Aframax,TD8,5302,15.972222222222221,Crude Oil,95161,30,4600,30000,12.0
2022-09-06,Aframax,TD8,6264,15.972222222222221,Crude Oil,101108,30,4600,30000,12.0
2023-10-16,LR2,TC5,9200,17.94871794871795,Refined Products,76245,40,5600,30000,13.0
2022-09-07,Aframax,STS2,7934,0.052083333333333336,Crude Oil,98911,30,15,0,12.0
2022-09-23,Aframax,STS2,8599,0.052083333333333336,Crude Oil,103666,30,15,0,12.0
2021-03-22,VLCC,TD3C,5061,19.345238095238095,Crude Oil,311841,55,6500,50000,14.0
2023-08-25,LR2,TC7,7738,11.85897435897436,Refined Products,75496,40,3700,20000,13.0
2021-10-31,Aframax,STS2,5541,0.052083333333333336,Fuel Oil,102755,30,15,0,12.0
2021-06-19,LR1,TC5,8132,18.666666666666668,Refined Products,57986,35,5600,30000,12.5
2024-01-29,Aframax,STS2,5050,0.052083333333333336,Fuel Oil,103505,30,15,0,12.0
2021-09-26,VLCC,TD15,7429,32.738095238095234,Crude Oil,307131,55,11000,60000,14.0
2021-12-14,MR,STS3,5822,0.041666666666666664,Gasoline,44844,25,12,0,12.0
2022-12-01,Aframax,TD19,7527,2.777777777777778,Fuel Oil,100979,30,800,15000,12.0
2021-05-25,Aframax,TD19,6868,2.777777777777778,Crude Oil,96482,30,800,15000,12.0
2021-09-08,Aframax,TD8,5769,15.972222222222221,Crude Oil,95810,30,4600,30000,12.0
2021-08-19,MR,TC2_37,6388,10.416666666666666,Gasoline,45651,25,3000,25000,12.0
2022-09-02,VLCC,TD15,5658,32.738095238095234,Crude Oil,314645,55,11000,60000,14.0
2021-02-24,VLCC,STS1,9409,0.029761904761904764,Crude Oil,310336,55,10,0,14.0
2022-06-20,MR,TC11,7339,9.722222222222223,Diesel,47068,25,2800,18000,12.0
2021-01-10,VLCC,TD3C,8735,19.345238095238095,Crude Oil,309095,55,6500,50000,14.0
2022-03-01,Aframax,STS2,5481,0.052083333333333336,Fuel Oil,96125,30,15,0,12.0
2023-07-09,Suezmax,STS2,9320,0.04807692307692307,Crude Oil,142737,40,15,0,13.0
2022-10-28,Aframax,TD8,7533,15.972222222222221,Crude Oil,99528,30,4600,30000,12.0
2022-11-06,Aframax,STS1,5380,0.034722222222222224,Crude Oil,103620,30,10,0,12.0
2021-02-16,MR,TC2_37,6903,10.416666666666666,Diesel,43391,25,3000,25000,12.0
2022-10-18,VLCC,TD3C,5908,19.345238095238095,Crude Oil,301951,55,6500,50000,14.0
2023-08-23,VLCC,STS1,9091,0.029761904761904764,Crude Oil,305702,55,10,0,14.0
2023-12-29,Suezmax,TD6,6504,3.8461538461538463,Crude Oil,146604,40,1200,12000,13.0
2021-07-17,VLCC,STS1,8589,0.029761904761904764,Crude Oil,317679,55,10,0,14.0
2024-01-03,MR,TC14,9170,13.888888888888888,Diesel,44942,25,4000,22000,12.0
2023-05-16,MR,TC14,5721,13.888888888888888,Gasoline,49843,25,4000,22000,12.0
2021-01-31,VLCC,STS1,5916,0.029761904761904764,Crude Oil,313996,55,10,0,14.0
2021-11-23,VLCC,TD3C,6278,19.345238095238095,Crude Oil,300823,55,6500,50000,14.0
2022-05-22,LR1,TC7,5804,12.333333333333334,Refined Products,63261,35,3700,20000,12.5
2021-10-08,MR,TC11,9410,9.722222222222223,Diesel,43347,25,2800,18000,12.0
2023-05-04,VLCC,TD3C,9722,19.345238095238095,Crude Oil,308553,55,6500,50000,14.0
2022-05-29,Suezmax,TD6,6465,3.8461538461538463,Refined Products,146919,40,1200,12000,13.0
2022-09-11,Suezmax,TD6,6210,3.8461538461538463,Refined Products,145013,40,1200,12000,13.0
2022-09-12,Suezmax,TD6,5878,3.8461538461538463,Crude Oil,141457,40,1200,12000,13.0
2023-08-14,MR,STS3,9609,0.041666666666666664,Diesel,41251,25,12,0,12.0
2021-09-23,MR,TC11,8581,9.722222222222223,Gasoline,42111,25,2800,18000,12.0
2022-07-23,Aframax,TD19,6964,2.777777777777778,Crude Oil,95007,30,800,15000,12.0
2024-01-03,MR,TC23,9753,1.736111111111111,Diesel,40962,25,500,8000,12.0
2022-10-17,MR,STS1,7658,0.034722222222222224,Diesel,48405,25,10,0,12.0
2023-04-26,LR1,TC7,7525,12.333333333333334,Refined Products,60825,35,3700,20000,12.5
2021-09-19,MR,TC23,5613,1.736111111111111,Gasoline,47999,25,500,8000,12.0
2021-03-25,LR1,TC5,8165,18.666666666666668,Refined Products,57475,35,5600,30000,12.5
2023-02-11,Aframax,STS2,6603,0.052083333333333336,Crude Oil,99134,30,15,0,12.0
2022-07-24,Aframax,STS2,5238,0.052083333333333336,Crude Oil,98883,30,15,0,12.0
2022-08-01,LR1,TC1,5056,18.666666666666668,Refined Products,62612,35,5600,30000,12.5
2021-01-04,MR,TC6,6095,4.166666666666667,Gasoline,43842,25,1200,10000,12.0
2021-09-27,MR,STS3,7705,0.041666666666666664,Gasoline,42480,25,12,0,12.0
2022-03-03,MR,TC6,7950,4.166666666666667,Gasoline,40742,25,1200,10000,12.0
2023-07-05,Suezmax,STS2,6247,0.04807692307692307,Crude Oil,146256,40,15,0,13.0
2022-09-16,LR1,TC7,7982,12.333333333333334,Refined Products,62390,35,3700,20000,12.5
